Date,AAPL,AMZN,BA,BAC,CVX,DIS,GOOGL,JNJ,JPM,META,MMM,MSFT,NKE,NVDA,PEP,PFE,PG,TSLA,WMT,XOM
2020-11-30,119.05000305175781,158.40199279785156,210.7100067138672,28.15999984741211,87.18000030517578,148.00999450683594,87.72000122070312,144.67999267578125,117.87999725341797,276.9700012207031,144.42308044433594,214.07000732421875,134.6999969482422,13.40149974822998,144.22999572753906,38.310001373291016,138.8699951171875,189.1999969482422,50.93000030517578,38.130001068115234
2020-12-01,122.72000122070312,161.00399780273438,213.00999450683594,28.690000534057617,87.44999694824219,149.44000244140625,89.76799774169922,147.4499969482422,119.73999786376953,286.54998779296875,142.57525634765625,216.2100067138672,135.44000244140625,13.390000343322754,146.07000732421875,39.40999984741211,139.3699951171875,194.9199981689453,50.880001068115234,38.5
2020-12-02,123.08000183105469,160.17649841308594,223.85000610351562,29.059999465942383,89.87000274658203,153.61000061035156,91.24849700927734,148.13999938964844,122.04000091552734,287.5199890136719,143.68728637695312,215.3699951171875,135.5800018310547,13.544500350952148,144.6199951171875,40.79999923706055,138.36000061035156,189.60667419433594,50.17333221435547,39.939998626708984
2020-12-03,122.94000244140625,159.3365020751953,237.1999969482422,28.90999984741211,89.80000305175781,153.24000549316406,91.09200286865234,149.0,121.23999786376953,281.8500061035156,143.67056274414062,214.24000549316406,136.9600067138672,13.395999908447266,144.4499969482422,40.09000015258789,137.33999633789062,197.7933349609375,49.766666412353516,40.209999084472656
2020-12-04,122.25,158.12899780273438,232.7100067138672,29.290000915527344,93.27999877929688,154.13999938964844,91.18800354003906,150.27000427246094,122.33999633789062,279.70001220703125,144.19732666015625,214.36000061035156,137.19000244140625,13.558250427246094,145.85000610351562,40.34000015258789,137.47000122070312,199.67999267578125,49.63666534423828,41.68000030517578
2020-12-07,123.75,157.89999389648438,238.1699981689453,29.09000015258789,90.76000213623047,153.67999267578125,90.85150146484375,148.97000122070312,121.87999725341797,285.5799865722656,142.26588439941406,214.2899932861328,138.75,13.606749534606934,145.3699951171875,41.25,137.67999267578125,213.9199981689453,49.369998931884766,40.900001525878906
2020-12-08,124.37999725341797,158.864501953125,236.57000732421875,28.93000030517578,91.54000091552734,153.72000122070312,90.56649780273438,151.5500030517578,122.0,283.3999938964844,144.19732666015625,216.00999450683594,139.1199951171875,13.350000381469727,145.52000427246094,42.560001373291016,138.0500030517578,216.6266632080078,49.81666564941406,42.2400016784668
2020-12-09,121.77999877929688,155.2100067138672,232.05999755859375,28.799999237060547,90.44000244140625,154.42999267578125,88.89299774169922,153.10000610351562,121.05000305175781,277.9200134277344,146.56353759765625,211.8000030517578,138.7899932861328,12.930749893188477,145.69000244140625,41.849998474121094,136.41000366210938,201.4933319091797,49.42333221435547,42.79999923706055
2020-12-10,123.23999786376953,155.07449340820312,234.42999267578125,29.110000610351562,93.3499984741211,154.69000244140625,88.38249969482422,152.25,120.2699966430664,277.1199951171875,145.05853271484375,210.52000427246094,137.5800018310547,12.972249984741211,144.6699981689453,41.72999954223633,135.50999450683594,209.02333068847656,49.01333236694336,44.0099983215332
2020-12-11,122.41000366210938,155.8209991455078,230.3300018310547,28.56999969482422,92.44999694824219,175.72000122070312,88.73999786376953,152.9499969482422,119.55999755859375,273.54998779296875,145.50167846679688,213.25999450683594,137.41000366210938,13.013250350952148,144.97000122070312,41.119998931884766,136.50999450683594,203.3300018310547,49.0,43.79999923706055
